gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
64,16630.25,0,16630.25,17.58091425895691,4.238683127572017,497199.925,0,16630.25,0,0,0,0,0,1400,1640,4800,1500,5000
65,16508.5,0,16508.5,15.624901533126831,7.695473251028809,1694333.175,0,16508.5,0,0,0,0,0,1450,1600,4800,1500,5000
66,16508.5,0,16508.5,17.056188344955444,6.625514403292182,548693.825,0,16508.5,0,0,0,0,0,1450,1600,4800,1500,5000
67,16536.5,0,16536.5,14.774321556091309,13.580246913580247,1488770.375,0,16536.5,0,0,0,0,0,1450,1640,4800,1500,5000
68,16536.5,0,16536.5,16.652583837509155,11.358024691358025,1338021.9125,0,16536.5,0,0,0,0,0,1450,1640,4800,1500,5000
69,16536.5,0,16536.5,17.43139410018921,8.31275720164609,2043262.275,0,16536.5,0,0,0,0,0,1450,1640,4800,1500,5000
70,16474.0,0,16474.0,17.18849205970764,7.530864197530864,1690694.6625,0,16474.0,0,0,0,0,0,1450,1600,4800,1500,5000
71,16474.0,0,16474.0,16.760844230651855,6.17283950617284,1745580.7625,0,16474.0,0,0,0,0,0,1450,1600,4800,1500,5000
72,16391.5,0,16391.5,16.965930700302124,4.9794238683127565,842473.4125,0,16391.5,0,0,0,0,0,1470,1560,4800,1500,5000
73,16391.5,0,16391.5,16.938748598098755,6.831275720164609,893231.8,0,16391.5,0,0,0,0,0,1470,1560,4800,1500,5000
74,16475.0,0,16475.0,16.598079681396484,8.97119341563786,741745.475,0,16475.0,0,0,0,0,0,1450,1720,4700,1500,5000
75,16475.0,0,16475.0,15.000386714935303,7.325102880658436,846572.3625,0,16475.0,0,0,0,0,0,1450,1720,4700,1500,5000
76,16361.0,0,16361.0,16.141218185424805,8.806584362139915,1046081.125,0,16361.0,0,0,0,0,0,1440,1680,4600,1500,5000
77,16361.0,0,16361.0,15.646806001663208,11.810699588477366,1589605.8625,0,16361.0,0,0,0,0,0,1440,1680,4600,1500,5000
78,16335.0,0,16335.0,15.574193716049194,20.411522633744855,2134866.925,0,16335.0,0,0,0,0,0,1440,1680,4600,1500,5000
79,16335.0,0,16335.0,15.864725351333618,19.7119341563786,2087388.3875,0,16335.0,0,0,0,0,0,1440,1680,4600,1500,5000
80,16281.25,0,16281.25,16.35803484916687,22.716049382716047,2730659.7375,0,16281.25,0,0,0,0,0,1260,1600,4800,1500,5000
81,16060.5,0,16060.5,16.96267795562744,17.86008230452675,1639296.325,0,16060.5,0,0,0,0,0,1180,1560,4800,1400,5000
82,16039.75,0,16039.75,16.54437756538391,10.576131687242798,3036839.5875,0,16039.75,0,0,0,0,0,1160,1520,4800,1500,5000
83,16019.75,0,16019.75,16.77796459197998,8.148148148148145,892136.75,0,16019.75,0,0,0,0,0,1150,1520,4800,1500,5000
84,15913.5,0,15913.5,15.598958253860474,9.094650205761317,941151.95,0,15913.5,0,0,0,0,0,1250,1640,4700,1300,5000
85,15913.5,0,15913.5,16.469510555267334,8.683127572016462,743488.3,0,15913.5,0,0,0,0,0,1250,1640,4700,1300,5000
86,11212.0,0,11212.0,16.180556058883667,14.156378600823045,3489975.575,0,11212.0,0,0,0,0,0,1630,1720,4800,1200,0
