gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
187,9287.5,0,9287.5,51.98602271080017,96.6938775510204,149689.7875,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
188,9287.5,0,9287.5,53.306241273880005,95.46938775510205,148598.95,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
189,9287.5,0,9287.5,51.56733059883118,96.0,174737.28125,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
190,9287.5,0,9287.5,47.194340467453,97.0204081632653,173371.7375,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
191,9287.5,0,9287.5,48.50515699386597,97.22448979591837,272097.275,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
192,9287.5,0,9287.5,49.21898889541626,96.81632653061222,49104.0,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
193,9209.5,0,9209.5,49.233240365982056,96.28571428571429,123485.95625,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
194,9209.5,0,9209.5,47.762686252593994,93.59183673469389,175246.10625,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
195,9209.5,0,9209.5,48.539806842803955,97.99999999999999,225141.45,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
196,9209.5,0,9209.5,53.83439874649048,95.22448979591837,149832.0125,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
197,9209.5,0,9209.5,49.54413056373596,96.44897959183672,71823.66875,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
198,9209.5,0,9209.5,50.510504484176636,99.26530612244898,274210.675,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
199,9209.5,0,9209.5,50.03986191749573,98.85714285714286,149454.68125,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
200,9209.5,0,9209.5,52.00932335853577,95.38775510204083,201560.69375,0,9209.5,0,0,0,0,0,870,1600,3600,1400,0
