gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
88,14286.75,0,14286.75,7.251803398132324,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
89,14286.75,0,14286.75,7.2782838344573975,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
90,14286.75,0,14286.75,7.1800806522369385,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
91,14286.75,0,14286.75,7.113770008087158,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
92,14286.75,0,14286.75,7.064391136169434,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
93,14286.75,0,14286.75,6.828972816467285,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
94,14286.75,0,14286.75,7.0761449337005615,0,0,0,14286.75,0,0,0,0,0,850,1400,3700,1400,5000
95,14359.25,0,14359.25,7.161366939544678,0,0,0,14359.25,0,0,0,0,0,840,1480,3700,1400,5000
96,14134.75,0,14134.75,6.640451908111572,0,0,0,14134.75,0,0,0,0,0,830,1400,3700,1300,5000
97,14134.75,0,14134.75,7.20360255241394,0,0,0,14134.75,0,0,0,0,0,830,1400,3700,1300,5000
98,14144.75,0,14144.75,7.213571786880493,0,0,0,14144.75,0,0,0,0,0,840,1400,3600,1400,5000
99,14144.75,0,14144.75,6.977102279663086,0,0,0,14144.75,0,0,0,0,0,840,1400,3600,1400,5000
100,14144.75,0,14144.75,7.632012605667114,0,0,0,14144.75,0,0,0,0,0,840,1400,3600,1400,5000
101,14144.75,0,14144.75,7.989795923233032,0,0,0,14144.75,0,0,0,0,0,840,1400,3600,1400,5000
102,14144.75,0,14144.75,7.452565670013428,0,0,0,14144.75,0,0,0,0,0,840,1400,3600,1400,5000
103,14144.75,0,14144.75,7.236391544342041,0,0,0,14144.75,0,0,0,0,0,840,1400,3600,1400,5000
104,14112.75,0,14112.75,7.120567798614502,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
105,14112.75,0,14112.75,8.314475774765015,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
106,14112.75,0,14112.75,8.064018726348877,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
107,14112.75,0,14112.75,8.519521236419678,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
108,14112.75,0,14112.75,7.170642375946045,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
109,14112.75,0,14112.75,7.930088520050049,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
110,14112.75,0,14112.75,7.363031387329102,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
111,14112.75,0,14112.75,7.344630479812622,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
112,14112.75,0,14112.75,7.135540246963501,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
113,14112.75,0,14112.75,7.200917482376099,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
114,14112.75,0,14112.75,7.249122858047485,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
115,14112.75,0,14112.75,7.4525957107543945,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
116,14112.75,0,14112.75,7.000283241271973,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
117,14112.75,0,14112.75,7.139032363891602,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
118,14112.75,0,14112.75,7.407078266143799,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
119,14112.75,0,14112.75,7.214103937149048,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
120,14112.75,0,14112.75,6.947815656661987,0,0,0,14112.75,0,0,0,0,0,840,1360,3600,1400,5000
