gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
76,15028.75,0,15028.75,69.9377555847168,94.14634146341463,16816062.25,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
77,15019.75,0,15019.75,80.07778143882751,96.82926829268294,14637141.575,0,15019.75,0,0,0,0,0,1110,1400,4800,700,5000
78,15019.75,0,15019.75,77.41844630241394,99.51219512195122,18130282.8625,0,15019.75,0,0,0,0,0,1110,1400,4800,700,5000
79,15019.75,0,15019.75,78.53000950813293,97.1951219512195,15132476.3375,0,15019.75,0,0,0,0,0,1110,1400,4800,700,5000
80,9894.25,0,9894.25,82.66461253166199,99.14634146341464,15623398.8,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
81,9894.25,0,9894.25,70.89208960533142,92.8048780487805,11411296.7875,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
82,9894.25,0,9894.25,66.82576870918274,96.869918699187,14863060.3,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
83,9894.25,0,9894.25,64.96382570266724,94.79674796747966,15515818.2625,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
84,9894.25,0,9894.25,52.883843421936035,96.42276422764228,12074326.075,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
85,9894.25,0,9894.25,51.49750304222107,96.46341463414633,14416071.2125,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
86,9894.25,0,9894.25,49.817508697509766,92.4390243902439,12317858.5375,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
87,9894.25,0,9894.25,51.30485129356384,96.34146341463413,12589996.2,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
88,9894.25,0,9894.25,58.149439334869385,98.98373983739837,14383180.9375,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
89,9894.25,0,9894.25,75.55870294570923,95.9349593495935,15225916.05,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
90,9894.25,0,9894.25,56.455995321273804,98.86178861788618,13880233.9,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
91,9894.25,0,9894.25,51.31453347206116,98.41463414634146,15078723.8,0,9894.25,0,0,0,0,0,1100,1440,4800,700,0
92,9846.25,0,9846.25,52.047192335128784,94.43089430894307,14566083.4375,0,9846.25,0,0,0,0,0,1100,1480,4700,700,0
93,9846.25,0,9846.25,46.38413214683533,93.4959349593496,14471675.5,0,9846.25,0,0,0,0,0,1100,1480,4700,700,0
94,9846.25,0,9846.25,46.10017251968384,93.21138211382114,12074512.6875,0,9846.25,0,0,0,0,0,1100,1480,4700,700,0
95,9685.25,0,9685.25,47.12322688102722,92.88617886178862,13615949.85,0,9685.25,0,0,0,0,0,1440,1520,4100,700,0
96,9675.25,0,9675.25,49.988003730773926,96.21951219512195,13525065.9375,0,9675.25,0,0,0,0,0,1440,1520,4100,700,0
97,9575.25,0,9575.25,46.90190887451172,90.65040650406505,16663139.525,0,9575.25,0,0,0,0,0,1540,1520,4000,700,0
98,9575.25,0,9575.25,46.68639540672302,92.27642276422765,12224792.15,0,9575.25,0,0,0,0,0,1540,1520,4000,700,0
99,9575.25,0,9575.25,48.00288248062134,97.11382113821138,12968882.1375,0,9575.25,0,0,0,0,0,1540,1520,4000,700,0
100,9575.25,0,9575.25,46.965901613235474,93.9430894308943,12167091.85,0,9575.25,0,0,0,0,0,1540,1520,4000,700,0
101,9403.25,0,9403.25,47.08913445472717,94.71544715447153,13769196.6875,0,9403.25,0,0,0,0,0,1330,1440,4000,600,0
102,9380.25,0,9380.25,53.27800536155701,97.35772357723576,11678361.25,0,9380.25,0,0,0,0,0,1330,1400,4000,600,0
103,9375.25,0,9375.25,53.11424112319946,99.22764227642278,14023084.5,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
104,9375.25,0,9375.25,66.79618048667908,91.9918699186992,14066319.6,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
105,9375.25,0,9375.25,72.40809774398804,96.66666666666666,15069109.7625,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
106,9375.25,0,9375.25,65.63568305969238,98.21138211382114,15126341.6875,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
107,9375.25,0,9375.25,70.22955894470215,94.79674796747966,14020434.375,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
108,9375.25,0,9375.25,71.18623614311218,95.65040650406502,12371582.1875,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
109,9375.25,0,9375.25,74.59635543823242,99.51219512195122,14519747.6,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
110,9375.25,0,9375.25,68.91956520080566,95.77235772357724,17571373.7125,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
111,9375.25,0,9375.25,69.22001147270203,93.17073170731706,15020556.1625,0,9375.25,0,0,0,0,0,1330,1360,4000,600,0
112,9373.25,0,9373.25,72.34918141365051,96.34146341463415,15174159.225,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
113,9373.25,0,9373.25,64.23132967948914,92.35772357723577,14573630.2375,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
114,9373.25,0,9373.25,75.62745070457458,97.31707317073172,13672889.3875,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
115,9373.25,0,9373.25,51.33933091163635,92.19512195121953,14909524.425,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
116,9373.25,0,9373.25,66.96291875839233,96.78861788617887,15266752.9625,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
117,9373.25,0,9373.25,71.61424350738525,98.04878048780488,13823189.8,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
118,9373.25,0,9373.25,58.353919506073,91.82926829268293,13125052.7375,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
119,9373.25,0,9373.25,69.48618698120117,96.86991869918702,12223545.1125,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
120,9373.25,0,9373.25,59.1317183971405,95.52845528455285,15372993.35,0,9373.25,0,0,0,0,0,1390,1360,4000,600,0
121,9305.5,0,9305.5,55.92540454864502,93.86178861788619,12718102.475,0,9305.5,0,0,0,0,0,1150,1400,4300,600,0
122,9305.5,0,9305.5,85.45154881477356,97.92682926829268,13576208.9,0,9305.5,0,0,0,0,0,1150,1400,4300,600,0
123,9217.0,0,9217.0,72.33512735366821,99.26829268292684,14770565.4125,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
124,9217.0,0,9217.0,84.76402068138123,95.81300813008131,14568314.4,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
125,9217.0,0,9217.0,70.09471583366394,93.9430894308943,13921170.1375,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
126,9217.0,0,9217.0,66.24899792671204,91.46341463414636,14321230.9875,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
127,9217.0,0,9217.0,66.1072940826416,92.1951219512195,12717482.7,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
128,9217.0,0,9217.0,63.025317430496216,98.08943089430893,16120470.4875,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
129,9217.0,0,9217.0,67.47351479530334,96.78861788617886,12829245.725,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
130,9217.0,0,9217.0,72.08506417274475,96.21951219512196,13472201.9875,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
131,9217.0,0,9217.0,82.16718554496765,97.43902439024393,13965976.2875,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
132,9217.0,0,9217.0,107.31370234489441,99.4308943089431,12421937.2125,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
133,9217.0,0,9217.0,66.47788429260254,98.53658536585368,12316085.1625,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
134,9217.0,0,9217.0,60.298120975494385,94.83739837398375,15417409.675,0,9217.0,0,0,0,0,0,1120,1400,4300,600,0
