gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
94,10513.25,0,10513.25,20.264763832092285,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
95,10513.25,0,10513.25,20.231091737747192,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
96,10513.25,0,10513.25,20.523271799087524,1.0699588477366255,0.45,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
97,10564.25,0,10564.25,20.468165159225464,4.4032921810699595,5.0,0,10564.25,0,0,0,0,0,1170,1680,4400,1500,0
98,10413.25,0,10413.25,20.103955030441284,8.024691358024691,0.0,0,10413.25,0,0,0,0,0,1170,1600,4300,1500,0
99,10413.25,0,10413.25,20.610740423202515,1.3580246913580247,5.0,0,10413.25,0,0,0,0,0,1170,1600,4300,1500,0
100,10313.25,0,10313.25,20.433509826660156,1.728395061728395,3.9,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
101,10313.25,0,10313.25,20.306447744369507,6.584362139917696,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
102,10313.25,0,10313.25,21.027360200881958,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
103,10313.25,0,10313.25,19.84478497505188,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
104,10313.25,0,10313.25,20.07665467262268,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
105,10313.25,0,10313.25,20.05966353416443,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
106,10313.25,0,10313.25,20.82197618484497,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
107,10313.25,0,10313.25,19.521173000335693,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
108,10313.25,0,10313.25,20.84757900238037,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
109,10313.25,0,10313.25,20.334081172943115,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
110,10313.25,0,10313.25,20.492231845855713,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
111,10313.25,0,10313.25,20.544806957244873,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
112,10313.25,0,10313.25,20.73624563217163,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
113,10313.25,0,10313.25,20.588835954666138,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
114,10313.25,0,10313.25,20.38208842277527,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
115,10313.25,0,10313.25,20.240246772766113,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
116,10313.25,0,10313.25,20.290719985961914,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
117,10313.25,0,10313.25,19.943788290023804,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
118,10313.25,0,10313.25,19.91924500465393,0.0,0.0,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
119,10313.25,0,10313.25,20.161771535873413,0.041152263374485604,4.4,0,10313.25,0,0,0,0,0,1170,1600,4200,1500,0
120,10265.25,0,10265.25,20.586814165115356,0.08230452674897121,0.0,0,10265.25,0,0,0,0,0,1170,1640,4100,1500,0
