gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
69,9921.0,0,9921.0,14.866621494293213,0,0,0,9921.0,0,0,0,0,0,1160,1400,4100,1300,0
70,9871.75,0,9871.75,14.908880233764648,0,0,0,9871.75,0,0,0,0,0,1210,1320,4100,1400,0
71,9653.75,0,9653.75,14.955763816833496,0,0,0,9653.75,0,0,0,0,0,1260,1400,4000,1200,0
72,9653.75,0,9653.75,14.694470882415771,0,0,0,9653.75,0,0,0,0,0,1260,1400,4000,1200,0
73,9616.5,0,9616.5,15.619452238082886,0,0,0,9616.5,0,0,0,0,0,1200,1400,4000,1300,0
74,9616.5,0,9616.5,15.328305959701538,0,0,0,9616.5,0,0,0,0,0,1200,1400,4000,1300,0
75,9618.5,0,9618.5,15.294119358062744,0,0,0,9618.5,0,0,0,0,0,1200,1400,4000,1300,0
76,9618.5,0,9618.5,15.59825325012207,0,0,0,9618.5,0,0,0,0,0,1200,1400,4000,1300,0
77,9870.25,0,9870.25,14.888267278671265,0,0,0,9870.25,0,0,0,0,0,1110,1520,3900,1500,0
78,9840.25,0,9840.25,14.938294172286987,0,0,0,9840.25,0,0,0,0,0,1100,1520,3900,1500,0
79,9938.25,0,9938.25,14.80771517753601,0,0,0,9938.25,0,0,0,0,0,1100,1600,3900,1500,0
80,9801.5,0,9801.5,15.205222845077515,0,0,0,9801.5,0,0,0,0,0,1140,1560,3800,1400,0
81,9590.5,0,9590.5,14.615572452545166,0,0,0,9590.5,0,0,0,0,0,1170,1560,3700,1300,0
82,9590.5,0,9590.5,14.738194465637207,0,0,0,9590.5,0,0,0,0,0,1170,1560,3700,1300,0
83,9634.25,0,9634.25,14.759493589401245,0,0,0,9634.25,0,0,0,0,0,1180,1640,3700,1300,0
84,9620.75,0,9620.75,14.854646444320679,0,0,0,9620.75,0,0,0,0,0,1130,1680,3700,1300,0
85,9620.75,0,9620.75,15.275018215179443,0,0,0,9620.75,0,0,0,0,0,1120,1680,3700,1300,0
86,9339.75,0,9339.75,15.109273910522461,0,0,0,9339.75,0,0,0,0,0,1110,1640,3700,1200,0
87,9443.75,0,9443.75,14.757536172866821,0,0,0,9443.75,0,0,0,0,0,1100,1600,3700,1300,0
