gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
98,7574.0,0,7574.0,29.587951183319092,0,0,0,7574.0,0,0,0,0,0,770,1480,2300,1200,0
99,7368.0,0,7368.0,27.647233724594116,0,0,0,7368.0,0,0,0,0,0,770,1480,2300,1000,0
100,7368.0,0,7368.0,27.77252435684204,0,0,0,7368.0,0,0,0,0,0,770,1480,2300,1000,0
101,7438.0,0,7438.0,28.08019232749939,0,0,0,7438.0,0,0,0,0,0,760,1480,2300,1100,0
102,7438.0,0,7438.0,28.123802185058594,0,0,0,7438.0,0,0,0,0,0,760,1480,2300,1100,0
103,7438.0,0,7438.0,27.510287046432495,0,0,0,7438.0,0,0,0,0,0,760,1480,2300,1100,0
104,7330.0,0,7330.0,28.777587413787842,0,0,0,7330.0,0,0,0,0,0,770,1480,2300,1000,0
105,7330.0,0,7330.0,27.762280225753784,0,0,0,7330.0,0,0,0,0,0,770,1480,2300,1000,0
106,7330.0,0,7330.0,27.142945051193237,0,0,0,7330.0,0,0,0,0,0,770,1480,2300,1000,0
107,7403.0,0,7403.0,28.372294664382935,0,0,0,7403.0,0,0,0,0,0,760,1480,2300,1100,0
108,7403.0,0,7403.0,27.68787455558777,0,0,0,7403.0,0,0,0,0,0,760,1480,2300,1100,0
109,7403.0,0,7403.0,27.99922227859497,0,0,0,7403.0,0,0,0,0,0,760,1480,2300,1100,0
110,7351.0,0,7351.0,27.173288822174072,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
111,7351.0,0,7351.0,28.677679777145386,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
112,7351.0,0,7351.0,27.57025647163391,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
113,7351.0,0,7351.0,33.22563433647156,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
114,7351.0,0,7351.0,32.74153423309326,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
115,7351.0,0,7351.0,31.750577211380005,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
116,7351.0,0,7351.0,32.674872398376465,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
117,7351.0,0,7351.0,32.72017979621887,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
118,7351.0,0,7351.0,29.374030113220215,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
119,7351.0,0,7351.0,29.1746666431427,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
120,7351.0,0,7351.0,27.972261905670166,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
121,7351.0,0,7351.0,32.14968538284302,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
122,7351.0,0,7351.0,27.901604890823364,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
123,7351.0,0,7351.0,31.378219842910767,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
124,7351.0,0,7351.0,30.575873851776123,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
125,7351.0,0,7351.0,30.166263341903687,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
126,7351.0,0,7351.0,32.25593066215515,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
127,7351.0,0,7351.0,39.13334584236145,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
128,7351.0,0,7351.0,29.415616512298584,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
129,7351.0,0,7351.0,33.878345251083374,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
130,7351.0,0,7351.0,28.082730054855347,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
131,7351.0,0,7351.0,34.048566579818726,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
132,7351.0,0,7351.0,32.82414197921753,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
133,7351.0,0,7351.0,43.066426277160645,0,0,0,7351.0,0,0,0,0,0,760,1440,2300,1100,0
134,7291.0,0,7291.0,32.4002251625061,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
135,7291.0,0,7291.0,38.68862342834473,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
136,7291.0,0,7291.0,28.97990322113037,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
137,7291.0,0,7291.0,28.895693063735962,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
138,7291.0,0,7291.0,38.00504922866821,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
139,7291.0,0,7291.0,33.839571475982666,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
140,7291.0,0,7291.0,29.230858087539673,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
141,7291.0,0,7291.0,30.3409526348114,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
142,7291.0,0,7291.0,33.72577404975891,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
143,7291.0,0,7291.0,36.18778109550476,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
144,7291.0,0,7291.0,34.87751650810242,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
145,7291.0,0,7291.0,41.19317317008972,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
146,7291.0,0,7291.0,32.37705039978027,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
147,7291.0,0,7291.0,36.61044216156006,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
148,7291.0,0,7291.0,40.84238338470459,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
149,7291.0,0,7291.0,35.30650591850281,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
150,7291.0,0,7291.0,29.90183424949646,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
151,7291.0,0,7291.0,35.78247785568237,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
152,7291.0,0,7291.0,37.432027101516724,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
153,7291.0,0,7291.0,34.02981185913086,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
154,7291.0,0,7291.0,42.05172038078308,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
155,7291.0,0,7291.0,33.0143928527832,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
156,7291.0,0,7291.0,30.391860246658325,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
157,7291.0,0,7291.0,29.910608053207397,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
158,7291.0,0,7291.0,28.618517637252808,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
159,7291.0,0,7291.0,33.36676478385925,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
160,7291.0,0,7291.0,35.718234062194824,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
161,7291.0,0,7291.0,33.76296639442444,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
162,7291.0,0,7291.0,45.18811511993408,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
163,7291.0,0,7291.0,35.6228084564209,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
164,7291.0,0,7291.0,40.72082710266113,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
165,7291.0,0,7291.0,40.93300151824951,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
166,7291.0,0,7291.0,44.84139704704285,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
167,7291.0,0,7291.0,44.95355272293091,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
168,7291.0,0,7291.0,43.573280811309814,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
169,7291.0,0,7291.0,33.202524185180664,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
170,7291.0,0,7291.0,47.22321319580078,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
171,7291.0,0,7291.0,55.93741059303284,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
172,7291.0,0,7291.0,44.86520338058472,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
173,7291.0,0,7291.0,45.10242056846619,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
174,7291.0,0,7291.0,53.62309980392456,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
175,7291.0,0,7291.0,45.724196672439575,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
176,7291.0,0,7291.0,48.740917682647705,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
177,7291.0,0,7291.0,45.682754039764404,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
178,7291.0,0,7291.0,41.7931010723114,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
179,7291.0,0,7291.0,48.120123624801636,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
180,7291.0,0,7291.0,32.34519934654236,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
181,7291.0,0,7291.0,34.07620048522949,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
182,7291.0,0,7291.0,30.988356590270996,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
183,7291.0,0,7291.0,31.36600089073181,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
184,7291.0,0,7291.0,35.19146943092346,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
185,7291.0,0,7291.0,32.11673331260681,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
186,7291.0,0,7291.0,33.06113624572754,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
187,7291.0,0,7291.0,50.52080798149109,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
188,7291.0,0,7291.0,37.7976336479187,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
189,7291.0,0,7291.0,47.88053798675537,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
190,7291.0,0,7291.0,37.818941831588745,0,0,0,7291.0,0,0,0,0,0,750,1440,2300,1100,0
191,7184.0,0,7184.0,35.6333270072937,0,0,0,7184.0,0,0,0,0,0,640,1360,2300,1100,0
192,7154.0,0,7154.0,36.52477478981018,0,0,0,7154.0,0,0,0,0,0,630,1320,2300,1100,0
193,7192.0,0,7192.0,38.448636531829834,0,0,0,7192.0,0,0,0,0,0,630,1400,2300,1100,0
194,7220.75,0,7220.75,32.33103275299072,0,0,0,7220.75,0,0,0,0,0,640,1400,2300,1100,0
195,7220.75,0,7220.75,36.21743035316467,0,0,0,7220.75,0,0,0,0,0,640,1400,2300,1100,0
196,7220.75,0,7220.75,35.81729292869568,0,0,0,7220.75,0,0,0,0,0,640,1400,2300,1100,0
197,7220.75,0,7220.75,32.411747455596924,0,0,0,7220.75,0,0,0,0,0,640,1400,2300,1100,0
198,7220.75,0,7220.75,30.50197982788086,0,0,0,7220.75,0,0,0,0,0,640,1400,2300,1100,0
199,7220.75,0,7220.75,38.55381965637207,0,0,0,7220.75,0,0,0,0,0,640,1400,2300,1100,0
200,7179.5,0,7179.5,49.934006214141846,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
201,7179.5,0,7179.5,57.5184428691864,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
202,7179.5,0,7179.5,60.99549651145935,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
203,7179.5,0,7179.5,39.55793070793152,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
204,7179.5,0,7179.5,67.30207777023315,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
205,7179.5,0,7179.5,34.368972301483154,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
206,7179.5,0,7179.5,48.02506709098816,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
207,7179.5,0,7179.5,43.79046297073364,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
208,7179.5,0,7179.5,33.45011234283447,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
209,7179.5,0,7179.5,35.83511924743652,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
210,7179.5,0,7179.5,35.75094795227051,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
211,7179.5,0,7179.5,40.85815978050232,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
212,7179.5,0,7179.5,46.026926040649414,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
213,7179.5,0,7179.5,38.94645690917969,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
214,7179.5,0,7179.5,43.04941463470459,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
215,7179.5,0,7179.5,40.54171061515808,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
216,7179.5,0,7179.5,45.715779542922974,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
217,7179.5,0,7179.5,42.838887214660645,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
218,7179.5,0,7179.5,46.41309070587158,0,0,0,7179.5,0,0,0,0,0,650,1360,2300,1100,0
219,7167.5,0,7167.5,51.06968307495117,0,0,0,7167.5,0,0,0,0,0,640,1360,2300,1100,0
220,7167.5,0,7167.5,38.160539627075195,0,0,0,7167.5,0,0,0,0,0,640,1360,2300,1100,0
221,7167.5,0,7167.5,53.370445013046265,0,0,0,7167.5,0,0,0,0,0,640,1360,2300,1100,0
222,7167.5,0,7167.5,32.327512979507446,0,0,0,7167.5,0,0,0,0,0,640,1360,2300,1100,0
223,7167.5,0,7167.5,32.3028461933136,0,0,0,7167.5,0,0,0,0,0,640,1360,2300,1100,0
224,7067.5,0,7067.5,30.941030025482178,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
225,7067.5,0,7067.5,32.00622820854187,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
226,7067.5,0,7067.5,31.1167209148407,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
227,7067.5,0,7067.5,30.189661502838135,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
228,7067.5,0,7067.5,30.077803134918213,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
229,7067.5,0,7067.5,39.772735595703125,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
230,7067.5,0,7067.5,34.12257981300354,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
231,7067.5,0,7067.5,32.198158740997314,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
232,7067.5,0,7067.5,32.69652843475342,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
233,7067.5,0,7067.5,32.98462915420532,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
234,7067.5,0,7067.5,30.950135469436646,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
235,7067.5,0,7067.5,31.254975080490112,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
236,7067.5,0,7067.5,30.89371943473816,0,0,0,7067.5,0,0,0,0,0,640,1360,2200,1100,0
