gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
66,15604.25,0,15604.25,52.26698350906372,34.81632653061225,3354957.5166666666,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
67,15604.25,0,15604.25,52.88961148262024,35.42857142857142,4286774.866666666,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
68,15604.25,0,15604.25,52.59801363945007,42.734693877551024,8980415.708333334,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
69,15604.25,0,15604.25,49.2023766040802,49.75510204081633,14944655.783333333,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
70,15604.25,0,15604.25,53.3028302192688,41.59183673469388,12710696.825,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
71,15604.25,0,15604.25,47.4713499546051,37.142857142857146,8253228.458333333,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
72,15604.25,0,15604.25,51.445067405700684,26.48979591836735,4853232.683333334,0,15604.25,0,0,0,0,0,1220,1600,4600,1300,5000
73,15592.25,0,15592.25,51.968571186065674,13.510204081632654,2395262.875,0,15592.25,0,0,0,0,0,1220,1600,4600,1300,5000
74,15424.25,0,15424.25,59.12664580345154,9.387755102040815,996658.175,0,15424.25,0,0,0,0,0,1070,1600,4600,1300,5000
75,15424.25,0,15424.25,58.158777713775635,20.93877551020408,2425682.65,0,15424.25,0,0,0,0,0,1070,1600,4600,1300,5000
76,15412.25,0,15412.25,52.442354679107666,17.918367346938773,2259859.7416666667,0,15412.25,0,0,0,0,0,1070,1560,4600,1300,5000
77,15412.25,0,15412.25,50.32013988494873,19.95918367346939,4256840.866666666,0,15412.25,0,0,0,0,0,1070,1560,4600,1300,5000
78,15312.25,0,15312.25,56.397908210754395,15.755102040816327,3422563.558333333,0,15312.25,0,0,0,0,0,1070,1560,4500,1300,5000
79,15312.25,0,15312.25,56.87370586395264,14.285714285714288,3224938.25,0,15312.25,0,0,0,0,0,1070,1560,4500,1300,5000
80,15312.25,0,15312.25,54.08620810508728,24.775510204081634,4355412.858333333,0,15312.25,0,0,0,0,0,1070,1560,4500,1300,5000
81,15312.25,0,15312.25,49.92410731315613,30.36734693877551,3920769.691666667,0,15312.25,0,0,0,0,0,1070,1560,4500,1300,5000
82,15397.25,0,15397.25,53.83601093292236,27.469387755102044,4653053.3,0,15397.25,0,0,0,0,0,1080,1560,4500,1400,5000
83,15377.25,0,15377.25,51.12776756286621,24.36734693877551,6854468.575,0,15377.25,0,0,0,0,0,1070,1560,4500,1400,5000
84,15377.25,0,15377.25,50.35718393325806,10.204081632653061,2325978.908333333,0,15377.25,0,0,0,0,0,1070,1560,4500,1400,5000
85,15377.25,0,15377.25,54.10790538787842,17.387755102040817,2955810.9583333335,0,15377.25,0,0,0,0,0,1070,1560,4500,1400,5000
86,15377.25,0,15377.25,50.23050808906555,16.653061224489793,3425244.9916666667,0,15377.25,0,0,0,0,0,1070,1560,4500,1400,5000
87,15377.25,0,15377.25,45.22399044036865,22.20408163265306,5953173.108333333,0,15377.25,0,0,0,0,0,1070,1560,4500,1400,5000
88,15297.25,0,15297.25,41.325010538101196,11.183673469387756,2292008.4833333334,0,15297.25,0,0,0,0,0,1070,1560,4400,1400,5000
89,15249.25,0,15249.25,39.49056839942932,22.244897959183675,4021992.85,0,15249.25,0,0,0,0,0,1070,1600,4300,1400,5000
90,15249.25,0,15249.25,41.40573000907898,30.36734693877551,4853393.541666667,0,15249.25,0,0,0,0,0,1070,1600,4300,1400,5000
91,15249.25,0,15249.25,40.92975902557373,24.367346938775512,5853687.383333334,0,15249.25,0,0,0,0,0,1070,1600,4300,1400,5000
92,15249.25,0,15249.25,42.294904470443726,27.755102040816325,4054631.0,0,15249.25,0,0,0,0,0,1070,1600,4300,1400,5000
93,15229.75,0,15229.75,38.83866310119629,45.83673469387756,11780796.825,0,15229.75,0,0,0,0,0,1070,1600,4300,1400,5000
94,15229.75,0,15229.75,41.97976994514465,30.489795918367346,7584090.216666667,0,15229.75,0,0,0,0,0,1070,1600,4300,1400,5000
95,15197.25,0,15197.25,39.255985498428345,10.16326530612245,1560872.25,0,15197.25,0,0,0,0,0,1070,1560,4300,1400,5000
96,15183.75,0,15183.75,44.5690860748291,16.571428571428573,1592510.9583333333,0,15183.75,0,0,0,0,0,1060,1640,4200,1400,5000
97,15183.75,0,15183.75,44.048774003982544,20.857142857142854,2422930.808333333,0,15183.75,0,0,0,0,0,1060,1640,4200,1400,5000
98,15183.75,0,15183.75,39.78130841255188,12.285714285714285,1493893.3166666667,0,15183.75,0,0,0,0,0,1060,1640,4200,1400,5000
99,15183.75,0,15183.75,41.60970425605774,14.448979591836736,2125329.191666667,0,15183.75,0,0,0,0,0,1060,1640,4200,1400,5000
100,15183.75,0,15183.75,37.762610912323,13.387755102040815,1757087.4166666667,0,15183.75,0,0,0,0,0,1060,1640,4200,1400,5000
